station_id,station_name,district,address,lat,lng,tot_quantity,sbi_quantity,bemp,act,data_time,yb2_quantity,eyb_quantity
500206089,YouBike2.0_莊園街(金城舞5社區),土城區,莊園街/學府路二段(西北側),24.981311,121.44792,40,12,28,1,2026-04-28 14:20:04,12,0
500206090,YouBike2.0_捷運海山站(3號出口),土城區,海山路46號(對側),24.98677,121.44935,40,3,21,1,2026-04-28 14:18:02,2,1
500206091,YouBike2.0_土城國中(永安街115巷),土城區,永安街115巷20號(東側),24.96316,121.42894,39,9,30,1,2026-04-28 14:00:05,8,1
500206094,YouBike2.0_土城紫藤廊道(學海街),土城區,學海街160號(旁),24.97923,121.44836,25,1,24,1,2026-04-28 14:27:02,1,0
500206095,YouBike2.0_明德青和街口,土城區,明德路一段/青和街口(西南側),24.97738,121.45754,31,2,29,1,2026-04-28 13:40:03,1,1
500206096,YouBike2.0_土城綜合球場,土城區,明德路一段365-1號(對側),24.97872,121.45420,30,6,24,1,2026-04-28 14:28:03,6,0
500206097,YouBike2.0_頂新公園,土城區,頂新街54巷51號,24.95397,121.41425,21,5,16,1,2026-04-28 14:09:03,5,0
500206229,YouBike2.0_新洲擺接堡路口,土城區,城林路6巷55號(北側),24.97781,121.43742,28,10,18,1,2026-04-28 13:53:02,10,0
500207001,YouBike2.0_民有公園,中和區,中山路3段118-3號(對面),25.00863,121.47468,48,9,39,1,2026-04-28 14:25:02,9,0
500207002,YouBike2.0_台灣科技廣場,中和區,板南路467號(前),25.00572,121.48906,70,42,28,1,2026-04-28 14:23:02,36,6
500207003,YouBike2.0_漳和國中,中和區,廣福路30號(對面),25.00244,121.50505,65,46,19,1,2026-04-28 14:23:02,39,7
500207004,YouBike2.0_光華橋(保平路),中和區,中山路2段3巷58-3號(東側),25.00467,121.50779,31,1,30,1,2026-04-28 14:18:02,1,0
500207005,YouBike2.0_捷運南勢角站(4號出口),中和區,捷運路3號(對面),24.98942,121.50998,96,38,19,1,2026-04-28 14:29:04,38,0
500207006,YouBike2.0_中正路161巷口,中和區,中正路161巷26弄5號對面(東北側),24.99299,121.49935,56,3,53,1,2026-04-28 14:27:02,2,1
500207007,YouBike2.0_景安板南路口,中和區,南山路148號對面(東側),24.99228,121.50424,39,10,28,1,2026-04-28 14:29:04,9,1
500207008,YouBike2.0_新北市立中和高級中學,中和區,連城路573-2號對面(西北側),24.99424,121.4786,42,35,6,1,2026-04-28 14:21:03,35,0
500207009,YouBike2.0_民享藝文特區,中和區,民治街30號對面(南側),25.00354,121.47529,50,2,48,1,2026-04-28 14:29:04,1,1
500207010,YouBike2.0_雙和醫院,中和區,中正路281號(公車亭旁),24.99367,121.49411,37,16,21,1,2026-04-28 14:28:03,15,1
500207011,YouBike2.0_捷運景安站,中和區,景平路486號(對面),24.99352,121.50472,96,72,23,1,2026-04-28 14:29:04,65,7
500207012,YouBike2.0_中原東街(左岸牡丹園),中和區,中原東街/中原二街(東北側人行道),25.01297,121.48601,51,15,36,1,2026-04-28 13:43:02,15,0
500207013,YouBike2.0_安邦公園,中和區,安邦街與連勝街口(西北側),24.99678,121.49651,53,13,40,1,2026-04-28 14:28:03,12,1
500207014,YouBike2.0_中和國民運動中心,中和區,和城路一段/中正二橋,24.99348,121.48758,64,11,53,1,2026-04-28 14:27:02,11,0
500207015,YouBike2.0_捷運景平站,中和區,景平路127號旁(東側),24.99202,121.51563,51,12,39,1,2026-04-28 14:26:03,10,2
500207016,YouBike2.0_中和安和路口,中和區,中和路212號(東側),24.99966,121.50602,44,7,37,1,2026-04-28 14:28:03,4,3
500207017,YouBike2.0_民樂人行廣場,中和區,員山路266巷33號對面(南側),25.00184,121.48265,42,12,30,1,2026-04-28 14:18:02,12,0
500207018,YouBike2.0_碧河宮,中和區,中正路368-12號對面人行道(西側),24.99665,121.49314,46,33,13,1,2026-04-28 14:25:02,33,0
500207019,YouBike2.0_圓通錦和路口,中和區,圓通路367巷8號對面路側(東北側),24.98955,121.49125,54,1,53,1,2026-04-28 14:27:02,0,1
500207020,YouBike2.0_福和宮,中和區,廣福路112號前路側(南側),25.00111,121.50195,57,42,15,1,2026-04-28 14:15:03,40,2
500207021,YouBike2.0_華新街109巷11弄,中和區,華新街109巷11弄(機車格),24.97996,121.50873,53,14,39,1,2026-04-28 14:24:04,14,0
500207022,YouBike2.0_中和青年社會住宅,中和區,景德街7號對面公園(東北側),24.99099,121.51918,57,1,54,1,2026-04-28 14:26:03,0,1
500207023,YouBike2.0_捷運中原站,中和區,板南路496號對面(西南側),25.00765,121.48486,99,71,28,1,2026-04-28 14:29:04,69,2
500207024,YouBike2.0_環河西路三段(日安社區),中和區,環河西路三段66號(旁),25.00774,121.49321,32,16,16,1,2026-04-28 14:04:04,16,0
500207025,YouBike2.0_中和地政事務所,中和區,復興路280號,24.99039,121.5024,28,8,20,1,2026-04-28 14:28:03,6,2
500207026,YouBike2.0_員勝公園,中和區,員山路591號(巷內),25.01090,121.47860,47,31,16,1,2026-04-28 14:28:03,31,0
500207027,YouBike2.0_元氣大鎮社區,中和區,中和區中山路三段與台新街口,25.00572,121.479,29,14,15,1,2026-04-28 14:25:02,14,0
500207028,YouBike2.0_積穗國中,中和區,民安街71號(對面),24.99977,121.47808,33,9,24,1,2026-04-28 14:16:03,9,0
500207029,YouBike2.0_興南路二段34巷口,中和區,興南路二段34巷1號(對面),24.98539,121.50701,32,7,25,1,2026-04-28 14:16:03,7,0
500207030,YouBike2.0_捷運中和站,中和區,中山路2段291號(前),25.00221,121.49587,36,1,35,1,2026-04-28 14:29:04,1,0
500207031,YouBike2.0_福祥里(中和溝),中和區,福祥路90巷7弄1號對側空間,25.00593,121.49957,39,1,38,1,2026-04-28 14:21:03,0,1
500207032,YouBike2.0_中和區公所,中和區,景平路634-2號 ( 中和區公所正門機車格位 ),24.99856,121.50053,32,3,29,1,2026-04-28 14:28:03,3,0
500207033,YouBike2.0_飛駝社區(興南路),中和區,中和區興南路二段159巷4號(人行道),24.98347,121.50483,40,5,35,1,2026-04-28 14:29:04,3,2
500207034,YouBike2.0_安樂宜安路口,中和區,中和區安樂路101之1號,24.99527,121.51351,35,13,20,1,2026-04-28 14:28:03,12,1
500207035,YouBike2.0_中和環球購物中心,中和區,中山路三段130號,25.00637,121.47422,38,12,26,1,2026-04-28 14:29:04,10,2
500207036,YouBike2.0_華福市民活動中心,中和區,民德路296號對面停車格位,24.99548,121.46753,36,2,33,1,2026-04-28 14:25:02,2,0
500207037,YouBike2.0_圓通路335巷33弄,中和區,圓通路335巷33弄15號(西側),24.98899,121.49303,26,3,23,1,2026-04-28 14:08:02,3,0
500207038,YouBike2.0_山北公園,中和區,莊敬路33巷36弄2號(對面),25.00653,121.50014,32,3,29,1,2026-04-28 14:23:02,1,2
500207039,YouBike2.0_遠雄左岸,中和區,中原街90號旁人行道(西側),25.00983,121.48808,50,2,48,1,2026-04-28 13:46:02,0,2
500207040,YouBike2.0_瓦磘溝(福真里),中和區,中山路二段312巷33弄27號旁公園(西側),25.00402,121.49439,41,10,29,1,2026-04-28 14:17:03,10,0
500207041,YouBike2.0_佳和公園,中和區,中山路二段2巷25號對面(北側),25.00694,121.5032,27,5,22,1,2026-04-28 14:08:02,5,0
500207042,YouBike2.0_捷運秀朗橋站,中和區,景平路2號(南側),24.99045,121.52496,77,41,35,1,2026-04-28 14:26:03,35,6
500207043,YouBike2.0_德光莒光路口,中和區,莒光路2號對面(北側),25.0047,121.47178,30,4,26,0,2026-03-02 11:08:02,3,1
500207044,YouBike2.0_中和公園,中和區,安樂路148號對面(西北側),25.00073,121.51435,57,12,44,1,2026-04-28 14:27:02,10,2
500207045,YouBike2.0_秀朗成功路口,中和區,成功路二段215號(西側),24.9956,121.52655,51,4,47,1,2026-04-28 14:27:02,4,0
500207046,YouBike2.0_捷運永安市場站,中和區,中安街126號對面人行道(東側),25.00049,121.51111,99,91,7,1,2026-04-28 14:28:03,88,3
500207047,YouBike2.0_德光國光街口,中和區,中和區德光國光街口(巷子路側),25.00314,121.46809,39,2,37,1,2026-04-28 14:21:03,2,0
500207048,YouBike2.0_錦和高中,中和區,錦和路/和城路口(東南角),24.99351,121.49076,28,13,14,1,2026-04-28 14:24:04,10,3
500207049,YouBike2.0_民德立體停車場,中和區,民德路188號,24.99909,121.46836,32,5,27,1,2026-04-28 14:27:02,4,1
500207050,YouBike2.0_景新國小,中和區,景新街467巷33號(對面),24.98893,121.5148,14,1,13,1,2026-04-28 14:18:17,1,0
500207051,YouBike2.0_南華路56巷,中和區,南華路57號(對面),24.99706,121.50431,16,1,15,1,2026-04-28 14:27:18,1,0
500207052,YouBike2.0_中和自強公園,中和區,莒光路181號對側公園人行道(西側),24.99886,121.47238,39,4,35,1,2026-04-28 14:28:03,4,0
500207053,YouBike2.0_烘爐地山下籃球場,中和區,興南路二段/興南路二段399巷口(東南側),24.9798,121.4987,14,1,13,1,2026-04-28 13:56:04,1,0
500207054,YouBike2.0_秀山國小,中和區,更生街19號對面(南側),24.99612,121.52192,70,6,64,1,2026-04-28 14:29:04,6,0
500207055,YouBike2.0_華夏科技大學,中和區,工專路32號對面人行道(東側),24.98067,121.50765,58,1,57,1,2026-04-28 14:25:02,0,1
500207057,YouBike2.0_圓通綠廊,中和區,圓通路176號東側,24.9945,121.49711,13,0,13,1,2026-04-28 14:14:19,0,0
500207058,YouBike2.0_板南路492號,中和區,板南路492號,25.00754,121.48582,29,9,20,1,2026-04-28 13:57:02,8,1
500207059,YouBike2.0_壽德新村,中和區,壽德街12號(前),24.99548,121.46536,18,0,18,1,2026-04-28 14:23:17,0,0
500207060,YouBike2.0_雙和醫院(圓通路252巷口),中和區,圓通路252-3號南側,24.99092,121.49373,36,15,21,1,2026-04-28 14:29:04,14,1
500207061,YouBike2.0_安平橋,中和區,安和路47號(對面),24.99474,121.50936,27,8,19,1,2026-04-28 14:28:03,5,3
500207062,YouBike2.0_景本里集會所,中和區,景新街423巷4號北側,24.98933,121.51326,15,2,13,1,2026-04-28 14:26:03,2,0
500207063,YouBike2.0_秀山公園(北側),中和區,自立路15巷27號,24.99592,121.52327,14,1,13,1,2026-04-28 14:28:16,1,0
500207064,YouBike2.0_華福公園,中和區,華順街109號西側,24.99728,121.46529,16,1,15,1,2026-04-28 14:23:02,1,0
500207065,YouBike2.0_中和公園(秀安街口),中和區,安樂路226號西側,25.00218,121.51498,15,3,12,1,2026-04-28 14:25:03,2,1
500207066,YouBike2.0_台灣電力公司中和服務所,中和區,和平街33號,24.99149,121.50683,17,13,4,1,2026-04-28 14:22:03,10,3
500207067,YouBike2.0_碧河里公園(建康路),中和區,建康路226號,25.00013,121.49171,16,15,1,1,2026-04-28 14:29:04,11,4
500207068,YouBike2.0_捷運景平站(景平路278巷口),中和區,景平路258號,24.99244,121.51513,23,2,21,1,2026-04-28 14:28:03,2,0
500207069,YouBike2.0_華新街143巷,中和區,華新街143巷61-2號西側,24.97942,121.50632,15,2,13,1,2026-04-28 14:05:03,0,2
500207070,YouBike2.0_華夏科技大學(華新街),中和區,華新街148號南側,24.98247,121.50785,16,1,15,1,2026-04-28 14:29:04,0,1
500207071,YouBike2.0_中原中板路口,中和區,中原街146號前,25.01169,121.48521,18,12,6,1,2026-04-28 14:20:04,12,0
500207072,YouBike2.0_中原五街口,中和區,中原街126號旁,25.01086,121.48603,20,7,13,1,2026-04-28 14:03:03,7,0
500207073,YouBike2.0_飛駝二村,中和區,忠孝街56號對面,24.9836,121.51138,11,4,7,1,2026-04-28 14:28:03,4,0
500207074,YouBike2.0_國光街圓環小公園,中和區,國光街112巷14弄1號旁,25.00135,121.46987,16,0,16,1,2026-04-28 14:11:17,0,0
500207075,YouBike2.0_興南路二段231巷口,中和區,興南路二段180號(對面),24.98229,121.50350,19,2,16,1,2026-04-28 14:24:04,2,0
500207076,YouBike2.0_嘉穗公園,中和區,員山路143巷40弄12號,24.99566,121.4784,10,6,3,1,2026-04-28 14:08:02,5,1
500207077,YouBike2.0_中山橋安街口,中和區,中山路二段362號(前),25.00274,121.49253,12,11,1,1,2026-04-28 14:21:03,10,1
500207078,YouBike2.0_板南立言街口,中和區,板南路486號(對面),25.00655,121.48791,50,37,13,1,2026-04-28 14:03:03,35,2
500207079,YouBike2.0_中原抽水站,中和區,環河西路三段123號(旁),25.00985,121.48968,15,3,12,1,2026-04-28 11:37:02,3,0
500207080,YouBike2.0_建六中正路口,中和區,中正路806號(旁),25.00223,121.48526,12,6,5,1,2026-04-28 14:12:03,5,1
500207081,YouBike2.0_審計人員訓練大樓,中和區,華新街109巷5號東南側,24.98184,121.50956,10,0,10,1,2026-04-28 14:29:04,0,0
500207082,YouBike2.0_遠東世紀廣場C棟,中和區,建八路6號,24.99853,121.48645,26,3,5,1,2026-04-28 14:28:03,3,0
500207083,YouBike2.0_員山路36巷口,中和區,員山路39號,24.9908,121.48211,19,8,11,1,2026-04-28 08:00:04,3,5
500207084,YouBike2.0_民德路口,中和區,民德路47號(前),25.00203,121.46885,15,4,11,1,2026-04-28 13:44:02,4,0
500207085,YouBike2.0_台灣科技公園,中和區,建八路149號(斜對面),24.99855,121.49115,30,16,5,1,2026-04-28 14:20:04,13,3
500207086,YouBike2.0_和城停車場,中和區,中正路501號東側,24.99404,121.48917,15,7,8,1,2026-04-28 12:55:03,6,1
500207087,YouBike2.0_民樂停車場,中和區,民樂路65號,25.00134,121.48391,20,7,13,1,2026-04-28 14:28:03,6,1
500207088,YouBike2.0_佳和公園(中山路二段64巷7弄),中和區,中山路二段64巷7弄3號(對面),25.00492,121.50358,15,10,5,1,2026-04-28 14:28:03,10,0
500207089,YouBike2.0_水源路29巷/光華街口,中和區,水源路29巷10號(對面),25.00414,121.50429,11,5,6,1,2026-04-28 14:26:03,5,0
500207090,YouBike2.0_莒光路136巷口,中和區,莒光路145號(前),25.00133,121.47261,15,0,15,1,2026-04-28 14:09:20,0,0
500207091,YouBike2.0_佳和公園(中山路二段64巷5弄),中和區,中山路二段136巷6弄9號西側,25.00435,121.50186,26,7,19,1,2026-04-28 13:36:02,6,1
500207092,YouBike2.0_景新立體停車場,中和區,景新街399巷12號,24.98985,121.51301,12,0,12,1,2026-04-28 14:09:20,0,0
500207093,YouBike2.0_秀朗路三段10巷12弄,中和區,秀朗路三段2-5號(旁),24.99719,121.52567,17,2,15,1,2026-04-28 14:26:03,2,0
500207094,YouBike2.0_景平橋和路口,中和區,橋和路241號南側,25.00672,121.49479,15,0,15,0,2025-10-21 10:49:16,0,0
500207095,YouBike2.0_中興街180巷口,中和區,中興街200號(前),24.99098,121.49985,18,7,11,1,2026-04-28 14:17:03,5,2
500207096,YouBike2.0_大仁街20巷口,中和區,大仁街20巷50號(對側),24.99340,121.52008,33,1,32,1,2026-04-28 14:23:17,0,1
500207097,YouBike2.0_中和公園(安平中安街口),中和區,安平路162號(對面),24.99856,121.51258,40,11,27,1,2026-04-28 14:23:02,10,1
500207098,YouBike2.0_福祥永和路口,中和區,福祥路9號(前),25.00365,121.49938,11,5,5,1,2026-04-28 14:26:03,5,0
500207099,YouBike2.0_員山市場臨時平面停車場,中和區,員山路466巷17弄1號(對面),25.00676,121.48063,27,19,5,1,2026-04-28 14:20:04,13,6
500207100,YouBike2.0_建二建三路口,中和區,建二路68號(旁),25.00369,121.48680,20,15,4,1,2026-04-28 14:11:03,12,3
500207101,YouBike2.0_光寶科技中和數位大樓,中和區,建六路/建一路(西南側),25.00214,121.48761,40,29,11,1,2026-04-28 13:57:02,25,4
500207102,YouBike2.0_錦和運動公園,中和區,錦和路350號(旁),24.99213,121.49073,64,32,27,1,2026-04-28 14:22:03,28,4
500207103,YouBike2.0_新生街112巷口(欽禾社區),中和區,新生街112號(對側),25.00273,121.48345,40,1,36,1,2026-04-28 14:21:03,1,0
500207104,YouBike2.0_中坑公園,中和區,員山路7-2號(東北側),24.98515,121.48294,13,6,5,1,2026-04-28 13:58:04,5,1
500207105,YouBike2.0_莒光德光路口,中和區,莒光路63之2號(前),25.00429,121.47223,15,1,14,1,2026-04-28 14:24:04,1,0
500207106,YouBike2.0_光之公園,中和區,中原二街156號(旁),25.01184,121.48667,21,9,12,1,2026-04-28 14:19:02,8,1
500207107,YouBike2.0_安邦段青年社會住宅,中和區,連城路142號(旁),24.99890,121.49542,40,12,28,1,2026-04-28 14:24:04,10,2
500207108,YouBike2.0_水之公園,中和區,中原街/中原西街口,25.01300,121.48411,18,13,5,1,2026-04-28 14:07:04,13,0
500207109,YouBike2.0_大勇立人街口,中和區,大勇街/立人街口,24.99397,121.51750,18,2,15,1,2026-04-28 14:15:03,2,0
500207110,YouBike2.0_莒光華安街口,中和區,莒光路213號(對面),24.99467,121.46876,17,2,15,1,2026-04-28 14:05:03,1,1
500207111,YouBike2.0_捷運橋和站,中和區,板南路/中山路二段口,25.00381,121.49082,62,9,53,1,2026-04-28 14:24:04,8,1
500207112,YouBike2.0_中和福美公園,中和區,中山路二段64巷28號(對側),25.00606,121.50265,40,6,34,1,2026-04-28 13:04:03,4,2
500207113,YouBike2.0_中興公園,中和區,中興街237巷2號,24.98805,121.50061,17,2,15,1,2026-04-28 13:53:02,0,2
500207114,YouBike2.0_連城路469巷21弄,中和區,中正路637巷18弄5號(前),24.99508,121.48432,12,2,9,1,2026-04-28 14:25:03,2,0
500207115,YouBike2.0_圓通路369巷口,中和區,圓通路369巷口,24.98852,121.48737,18,8,9,1,2026-04-28 13:54:04,4,4
500209001,YouBike2.0_新城一路(守讓堂),五股區,新五路二段169號(北側),25.08373,121.4407,15,6,9,1,2026-04-28 14:07:04,4,2
500209002,YouBike2.0_德音國小,五股區,成泰路一段/成泰路一段98巷口(西北側),25.07198,121.43564,20,8,12,1,2026-04-28 14:06:03,8,0
500209003,YouBike2.0_五股工商立體停車場,五股區,中興路四段17號(北側),25.08245,121.43955,22,21,0,1,2026-04-28 13:50:03,18,3
500209004,YouBike2.0_成德公園,五股區,成泰路三段/疏洪北路(東南側),25.10484,121.45282,20,2,17,1,2026-04-28 13:47:02,2,0
500209005,YouBike2.0_五股國民運動中心,五股區,成泰路三段353號(對面公園內),25.09537,121.44832,22,9,13,1,2026-04-28 14:29:04,8,1
500209006,YouBike2.0_貿商國宅,五股區,登林路76-3號(前人行道),25.06939,121.43068,23,3,20,1,2026-04-28 14:00:05,2,1
500209007,YouBike2.0_新北市工商展覽中心,五股區,五工六路35號(對面),25.06433,121.44761,30,17,13,1,2026-04-28 13:56:04,17,0
500209008,YouBike2.0_公五公園,五股區,芳州五路/芳州三路口(西北側),25.08655,121.44529,39,5,34,1,2026-04-28 14:14:04,1,4
500209009,YouBike2.0_芳洲八路,五股區,芳洲八路152號(對面),25.0888,121.44631,20,2,18,1,2026-04-28 14:08:02,2,0
500209010,YouBike2.0_凌雲路一段158巷口,五股區,凌雲路一段158巷22號(對面),25.10356,121.44818,20,3,17,1,2026-04-28 14:23:02,2,1
500209011,YouBike2.0_德泰公園,五股區,成泰路一段79號(旁),25.06812,121.43505,13,0,0,0,2025-07-17 13:34:01,0,0
500209012,YouBike2.0_新北市立圖書館五股成功分館,五股區,西雲路167號(南側),25.09472,121.44685,15,5,10,1,2026-04-28 08:47:04,4,1
500209013,YouBike2.0_成州國小,五股區,成泰路三段493號(東側),25.09952,121.4509,20,10,10,1,2026-04-28 13:33:01,9,1
500209014,YouBike2.0_台北得意GO,五股區,四維路116號(人行道),25.07429,121.46769,20,8,12,1,2026-04-28 13:39:04,6,2
500209015,YouBike2.0_陸光國宅,五股區,民義路1段/民義路1段183巷口,25.08832,121.43232,20,11,8,1,2026-04-28 14:22:03,11,0
500209016,YouBike2.0_成泰路一段(中油),五股區,成泰路一段194號(對面),25.07785,121.43555,20,9,11,1,2026-04-28 14:25:02,6,3
500209017,YouBike2.0_新北市勞工活動中心,五股區,五工六路9號(前廣場),25.0615,121.451,35,24,11,1,2026-04-28 13:46:02,21,3
500209018,YouBike2.0_御史路1巷,五股區,御史路1巷5號(旁),25.0904,121.442,20,1,18,1,2026-04-28 14:14:04,0,1
500209019,YouBike2.0_成泰路4段22巷,五股區,成泰路4段22巷29號(對面),25.1083,121.456,42,2,37,1,2026-04-28 14:25:02,2,0
500209020,YouBike2.0_五股郵局,五股區,凌雲路一段80巷9號(對面人行道),25.10165,121.45098,30,17,13,1,2026-04-28 13:39:04,13,4
500209021,YouBike2.0_民義公園,五股區,五福路6巷口(五福橋旁公園),25.0881901704169,121.43474837941864,20,6,14,1,2026-04-28 13:28:03,4,2
500209022,YouBike2.0_成功運動公園,五股區,西雲路116-2號(後方),25.09283,121.44472,14,2,12,1,2026-04-28 13:05:04,1,1
500209023,YouBike2.0_五工五五權路口,五股區,五工五路38號(對面),25.0665,121.4497,18,12,6,1,2026-04-28 14:02:02,10,2
500209024,YouBike2.0_成州停車場,五股區,凌雲路一段149巷(成州停車場內),25.10013,121.44836,18,11,7,1,2026-04-28 09:55:03,10,1
500209025,YouBike2.0_永安橋下停車場,五股區,中興路三段(永安橋下停車場內),25.07978,121.44905,14,5,9,1,2026-04-27 15:28:03,5,0
500209026,YouBike2.0_中興路二段37巷口,五股區,中興路二段35號(國道下),25.07540,121.46240,20,7,13,1,2026-04-28 11:19:04,6,1
500209027,YouBike2.0_五工二五工一路口(泰博科技),五股區,五工二路127號,25.07155,121.45362,20,9,11,1,2026-04-28 12:50:04,3,6
500209028,YouBike2.0_新五路二段299號,五股區,新五路二段299號(旁),25.08707,121.44361,26,5,21,1,2026-04-28 14:20:04,5,0
500209029,YouBike2.0_獅子頭山水匯集廣場,五股區,成泰路四段22巷尾公園,25.11171,121.45769,25,0,25,1,2026-04-28 14:22:18,0,0
500209030,YouBike2.0_五股戶政事務所,五股區,新城八路275號(旁),25.09155,121.44561,30,13,17,1,2026-04-28 14:23:02,13,0
500209031,YouBike2.0_五股環保藝術公園(芳洲路),五股區,芳洲路8號(旁),25.08425,121.44308,18,11,7,1,2026-04-28 12:44:03,8,3
500209032,YouBike2.0_成州派出所,五股區,新城五路/疏洪北路口(西北側),25.09155,121.44785,49,4,44,1,2026-04-28 12:18:02,4,0
500210001,YouBike2.0_名利橋,永和區,仁愛路352巷96號(對面廣場),25.00785,121.50099,39,1,38,1,2026-04-28 14:05:03,1,0
500210002,YouBike2.0_保順環河西路口,永和區,保順路53號(對面),25.01135,121.50285,69,4,65,1,2026-04-28 14:18:02,4,0
500210003,YouBike2.0_永平高中,永和區,永平路/永平路203巷口(靠學校圍牆路側),25.00979,121.50909,40,1,39,1,2026-04-28 14:26:03,1,0
500210004,YouBike2.0_仁愛公園,永和區,仁愛路287號(對面),25.00952,121.50542,79,1,78,1,2026-04-28 14:27:02,1,0
500210005,YouBike2.0_永和國小,永和區,中正路426號(對面),25.00227,121.51744,42,11,29,1,2026-04-28 14:22:03,10,1
500210006,YouBike2.0_秀朗國小,永和區,民生路23號(對面),24.99896,121.52278,48,8,35,1,2026-04-28 14:20:04,4,4
500210007,YouBike2.0_永和國民運動中心,永和區,永利路131號(對面人行道),25.00317,121.52407,53,14,39,1,2026-04-28 14:29:04,13,1
500210008,YouBike2.0_福和國中停車場,永和區,永亨路99號(對向人行道),25.00501,121.52267,48,15,32,1,2026-04-28 14:29:04,12,3
500210009,YouBike2.0_福和國中,永和區,永貞路/永亨路(東南側),25.00595,121.52093,63,23,39,1,2026-04-28 14:22:03,18,5
500210010,YouBike2.0_保安永平路口,永和區,保安路260號(對面),25.01233,121.50604,47,2,45,1,2026-04-28 14:29:04,2,0
500210011,YouBike2.0_頂溪國小,永和區,文化路133號(西側),25.01581,121.51126,44,6,37,1,2026-04-28 14:09:03,4,2
500210012,YouBike2.0_保平路214巷,永和區,永和區保平路214巷12弄12號(對面路側),25.00701,121.50921,25,6,19,1,2026-04-28 14:18:02,2,4
500210013,YouBike2.0_環河西路一段95巷口,永和區,環河西路一段/環河西路一段95巷(人行道),25.01783,121.51196,35,3,32,1,2026-04-28 14:28:03,2,1
500210014,YouBike2.0_忠孝活動中心,永和區,忠孝街26巷8號(前),25.01677,121.51528,28,8,20,1,2026-04-28 14:15:03,8,0
500210015,YouBike2.0_秀得里(成功路二段),永和區,成功路二段28號至34號,25.00071,121.52673,28,3,25,1,2026-04-28 14:25:02,2,1
500210016,YouBike2.0_永和國父紀念館,永和區,永和區國光路9號(前人行道),25.00839,121.52023,30,1,29,1,2026-04-28 14:29:04,1,0
500210017,YouBike2.0_永和自由街,永和區,永和區 自由街69號(路側),25.0052,121.51334,32,0,32,1,2026-04-28 14:05:17,0,0
500210018,YouBike2.0_民權社區活動中心,永和區,民權路60號(活動中心後方廣場),24.99778,121.51968,35,8,27,1,2026-04-28 14:29:04,8,0
500210019,YouBike2.0_中正橋,永和區,環河東路一段/光復街口,25.01776,121.51681,40,8,32,1,2026-04-28 14:21:03,8,0
500210020,YouBike2.0_上林里(環河東路一段),永和區,環河東路一段140號,25.015,121.52095,42,0,42,1,2026-04-28 14:02:17,0,0
500210021,YouBike2.0_福和路7巷口,永和區,福和路11號,25.00854,121.52473,35,5,30,1,2026-04-28 14:28:03,5,0
500210022,YouBike2.0_福和橋,永和區,環河東路三段90號,25.00454,121.52785,41,3,38,1,2026-04-28 14:19:02,2,1
500210023,YouBike2.0_雙和橋,永和區,中山路二段3巷2號(對面公園),25.00573,121.50574,39,12,27,1,2026-04-28 14:20:04,10,2
500210024,YouBike2.0_捷運頂溪站(2號出口),永和區,永和路二段,25.01424,121.51549,15,1,11,1,2026-04-28 14:29:19,1,0
500210025,YouBike2.0_永和耕莘醫院,永和區,國光路123號 ( 耕莘醫院外路側汽機車格位 ),25.01123,121.5177,32,2,30,1,2026-04-28 14:24:04,1,1
500210026,YouBike2.0_環河民樂街59巷26弄口,永和區,環河東路四段/民樂街59巷26弄口(西北側),24.99798,121.52844,15,2,13,1,2026-04-28 14:05:03,2,0
500210027,YouBike2.0_仁愛公園(仁愛路),永和區,永平路274號(對面),25.01138,121.50796,15,3,12,1,2026-04-28 14:29:04,3,0
500210028,YouBike2.0_永福橋,永和區,豫溪街217巷29號,25.01003,121.52418,70,1,69,1,2026-04-28 14:29:04,0,1
500210029,YouBike2.0_保平永和路一段口,永和區,永和路一段85號前(北側),25.00746,121.5134,14,1,13,1,2026-04-28 14:28:16,1,0
500210030,YouBike2.0_福和自強街28巷口,永和區,福和路320號(前),25.00725,121.51572,19,5,14,1,2026-04-28 14:27:02,5,0
500210031,YouBike2.0_永和國中(國中路),永和區,國中路156號(對面),25.00674,121.52269,15,3,12,1,2026-04-28 14:23:02,1,2
500210032,YouBike2.0_中正路666巷口,永和區,國光路12巷/中正路666巷(東北側),25.00913,121.51917,10,0,0,0,2025-05-23 18:10:05,0,0
500210033,YouBike2.0_永貞水源街口,永和區,永貞路312號(前),25.00492,121.5117,12,3,9,1,2026-04-28 14:27:02,3,0
500210034,YouBike2.0_永和區公所公有新生市場,永和區,新生路193巷1號(前),25.01402,121.50704,12,0,0,0,2025-07-17 13:34:01,0,0
500210035,YouBike2.0_保安保福路二段口,永和區,保安路75號(前),25.01497,121.5087,14,2,12,1,2026-04-28 14:21:03,2,0
500210036,YouBike2.0_保福保福路二段133巷口,永和區,保福路二段128號(前),25.01422,121.5097,14,2,12,1,2026-04-28 14:18:02,0,2
500210037,YouBike2.0_仁愛信義路口,永和區,仁愛路97號(前),25.01329,121.51269,20,5,15,1,2026-04-28 14:28:03,5,0
500210038,YouBike2.0_永和勵行街口,永和區,永和路二段242號(旁人行道),25.01455,121.51583,10,0,10,1,2026-04-28 14:29:19,0,0
500210039,YouBike2.0_仁愛路306巷18弄口,永和區,仁愛路306巷18弄3號,25.00888,121.50303,13,2,10,1,2026-04-28 14:26:03,2,0
500210040,YouBike2.0_瓦磘截流站,永和區,環河西路二段249號,25.009,121.49972,11,0,11,1,2026-04-28 14:09:20,0,0
