city,record_id,inspection_date,inspection_item,food_category,product_name,vendor_name,district,address,lng,lat,result,violation_detail,sampled_place
臺北市,3080,2025-03-05,蔬果,小葉菜類,青蔥,無市招菜攤,信義區,臺北市信義區虎林街122號,,,不符合規定,殺菌劑Dimethomorph達滅芬3.4ppm（標準：2.5ppm以下） 殺菌劑Pencycuron賓克隆5.3ppm（標準：2.5ppm以下） 殺菌劑Procymidone撲滅寧5.3ppm（標準：5.0ppm以下） 殺菌劑Pyraclostrobin百克敏4.4ppm（標準：2.0ppm以下）,無市招菜攤/臺北市信義區虎林街122號
臺北市,3081,2025-03-05,蔬果,小葉菜類,九層塔(羅勒),詠鑽蔬果專賣店(新天地蔬果量販店),士林區,臺北市士林區美崙街18號1樓,,,不符合規定,殺蟲劑Cyromazine賽滅淨1.1ppm（標準：1.0ppm以下） 殺菌劑Dimethomorph達滅芬2.8ppm（標準：2.5ppm以下） 殺菌劑Procymidone撲滅寧8.3ppm（標準：5.0ppm以下） 殺菌劑Propamocarb hydrochloride普拔克13.2ppm（標準：10.0ppm以下）,詠鑽蔬果專賣店(新天地蔬果量販店)/臺北市士林區美崙街18號1樓
臺北市,3083,2025-03-05,蔬果,果菜類,辣椒條,天寶小吃店(全國健康素食),士林區,臺北市士林區天母西路32號,,,不符合規定,殺蟲劑Clothianidin可尼丁0.06ppm（標準：0.05ppm以下）,天寶小吃店(全國健康素食)/臺北市士林區天母西路32號
臺北市,3263,2025-02-13,祭祀食品,花生粉,花生粉,豪棧小吃店,內湖區,臺北市內湖區內湖路1段285巷59弄1號,,,不符合規定,黃麴毒素B1：17.4μg/kg（標準：2μg/kg以下） 總黃麴毒素(B1+B2+G1+G2)：20.6μg/kg（標準：4μg/kg以下）,豪棧小吃店/臺北市內湖區內湖路1段285巷59弄1號
臺北市,3264,2025-02-13,祭祀食品,豆乾類,豆干絲,大溪素霸王,內湖區,臺北市內湖區港墘路95巷1號前,,,不符合規定,殺菌劑-過氧化氫 陽性（標準：不得殘留）,大溪素霸王/臺北市內湖區港墘路95巷1號前
臺北市,3265,2025-02-13,祭祀食品,花生粉,花生粉,萃豆咖啡(禾溢承精緻潤餅南港軟體園區店),南港區,臺北市南港區新民街37號1樓,,,不符合規定,黃麴毒素B1：12.5μg/kg（標準：2μg/kg以下） 總黃麴毒素(B1+B2+G1+G2)：14.9μg/kg（標準：4μg/kg以下）,萃豆咖啡(禾溢承精緻潤餅南港軟體園區店)/臺北市南港區新民街37號1樓
臺北市,3276,2025-02-12,祭祀食品,豆乾類,豆干絲,留蘭香自助餐店,中山區,臺北市中山區錦州街20號1樓,,,不符合規定,殺菌劑-過氧化氫 陽性（標準：不得殘留）,留蘭香自助餐店/臺北市中山區錦州街20號1樓
臺北市,3277,2025-02-11,祭祀食品,糕粿糬類製品,草仔粿(蘿蔔絲),王冠粿行,萬華區,臺北市萬華區富民路155巷15號1樓,,,不符合規定,包裝食品未標示有效日期,王冠粿行/臺北市萬華區富民路155巷15號1樓
臺北市,3278,2025-02-11,祭祀食品,花生粉,老夫妻米血糕專用花生粉,萊春餐飲萬華康定店(豬血幫米血糕),萬華區,臺北市萬華區康定路290號,,,不符合規定,黃麴毒素B1：3.4μg/kg（標準：2μg/kg以下）,萊春餐飲萬華康定店(豬血幫米血糕)/臺北市萬華區康定路290號
臺北市,3321,2025-02-06,茶葉、花草茶,花草茶,天然色粉蝶豆花粉,棋軒實業有限公司(棋美點心屋),大安區,臺北市大安區復興南路2段292號,,,不符合規定,殺蟲劑Cypermethrin賽滅寧0.22ppm(標準：0.03ppm以下) 殺蟲劑Fipronil芬普尼0.068ppm、Fipronil-sulfone芬普尼代謝物0.008ppm，合計0.076ppm(標準：0.002ppm以下) 殺蟲劑Imidacloprid益達胺0.12ppm(標準：0.05ppm以下) 殺菌劑Metalaxyl滅達樂0.15ppm(標準：不得檢出) 殺螨劑Pyridaben畢達本0.15ppm(標準：不得檢出) 殺蟲劑λ-Cyhalothrin賽洛寧0.04ppm(標準：0,棋軒實業有限公司(棋美點心屋)/臺北市大安區復興南路2段292號
臺北市,3322,2025-02-06,茶葉、花草茶,玫瑰,粉玫瑰花,同心堂蔘藥行,大安區,臺北市大安區通化街85號,,,不符合規定,殺菌劑Tebuconazole得克利0.06ppm(標準：0.05ppm以下),同心堂蔘藥行/臺北市大安區通化街85號
臺北市,3352,2025-02-05,茶葉、花草茶,花草茶,桂花,金湘記藥行有限公司,大同區,臺北市大同區迪化街1段111號1樓,,,不符合規定,殺菌劑Chlorpyrifos陶斯松0.03ppm(標準：不得檢出),金湘記藥行有限公司/臺北市大同區迪化街1段111號1樓
臺北市,3353,2025-02-05,茶葉、花草茶,玫瑰,伊朗粉玫瑰,花旗坊有限公司,大同區,臺北市大同區迪化街1段70號,,,不符合規定,殺菌劑Penconazole平克座0.09ppm(標準：0.05ppm以下),花旗坊有限公司/臺北市大同區迪化街1段70號
臺北市,3354,2025-02-05,茶葉、花草茶,花草茶,薰衣草,湘帝蔘茸有限公司,大同區,臺北市大同區迪化街1段58號1樓,,,不符合規定,殺蟲劑Acetamiprid亞滅培0.14ppm(標準：0.05ppm以下) 殺蟲劑λ-Cyhalothrin賽洛寧0.06ppm(標準：0.03ppm以下),湘帝蔘茸有限公司/臺北市大同區迪化街1段58號1樓
臺北市,3423,2025-02-03,茶葉、花草茶,花草茶,薰衣草茶,燒杯咖啡餐坊(燒杯咖啡藝廚),萬華區,臺北市萬華區西園路1段240號1樓,,,不符合規定,殺蟲劑Acetamiprid亞滅培0.14ppm(標準：0.05ppm以下) 殺蟲劑λ-Cyhalothrin賽洛寧0.06ppm(標準：0.03ppm以下),燒杯咖啡餐坊(燒杯咖啡藝廚)/臺北市萬華區西園路1段240號1樓
臺北市,3431,2025-01-16,蔬果,核果類,有機愛妃Envy蘋果,棉花田生機園地股份有限公司信義門市(棉花田),中正區,臺北市中正區金山南路1段139-1號,,,不符合規定,檢出殺蟲劑Acetamiprid亞滅培0.04ppm（標準：1.0ppm以下），惟產品宣稱有機,棉花田生機園地股份有限公司信義門市(棉花田)/臺北市中正區金山南路1段139-1號
臺北市,3497,2025-01-08,蔬果,小葉菜類,青蔥,蔬菜承銷人3159陳O慶,萬華區,臺北市萬華區萬大路533號第一果菜批發市場零批場地號1232,,,不符合規定,殺蟎劑Cyenopyrafen賽派芬0.01ppm（標準：不得檢出）,蔬菜承銷人3159陳O慶/臺北市萬華區萬大路533號第一果菜批發市場零批場地號1232
臺北市,3498,2025-01-08,蔬果,小葉菜類,茼蒿,3067林O省,萬華區,臺北市萬華區萬大路533號第一果菜批發市場零批場地號1610,,,不符合規定,殺草劑Butralin比達寧0.06ppm （標準：0.01ppm以下）,3067林O省/臺北市萬華區萬大路533號第一果菜批發市場零批場地號1610
臺北市,3499,2025-01-08,蔬果,小葉菜類,生蔥(青蔥),城市商旅股份有限公司德立莊分公司(打狗霸),中正區,臺北市中正區延平南路110號地下1樓等,,,不符合規定,殺蟲劑3-酮基加保扶（3-keto Carbofuran）0.02ppm、3-羥基加保扶（3-OH Carbofuran）0.19ppm、加保扶（Carbofuran）0.35ppm，合計0.56ppm（標準：0.2ppm以下）,城市商旅股份有限公司德立莊分公司(打狗霸)/臺北市中正區延平南路110號地下1樓等
臺北市,3500,2025-01-08,蔬果,小漿果類,大雪山草莓,菓林蔬果行(菓林蔬果店),中正區,臺北市中正區博愛路71號,,,不符合規定,殺菌劑Iprodione依普同7.0ppm（標準：5.0ppm以下）,菓林蔬果行(菓林蔬果店)/臺北市中正區博愛路71號
臺北市,3501,2025-01-08,蔬果,小漿果類,日本熊本草莓,梅林水果行,中正區,臺北市中正區開封街1段81、83號1樓,,,不符合規定,殺蟎劑Bifenazate必芬蟎2.3ppm（標準：2.0ppm以下）,梅林水果行/臺北市中正區開封街1段81、83號1樓
臺北市,3502,2025-01-07,蔬果,小葉菜類,韭菜花,皇城老媽企業有限公司(皇城老媽),大安區,臺北市大安區延吉街97巷5號1樓,,,不符合規定,殺蟲劑3-酮基加保扶(3-keto Carbofuran)0.01ppm、3-羥基加保扶(3-OH Carbofuran)0.41ppm、加保扶(Carbofuran)0.13ppm，合計0.55ppm（標準：0.2ppm以下）,皇城老媽企業有限公司(皇城老媽)/臺北市大安區延吉街97巷5號1樓
臺北市,3503,2025-01-07,蔬果,包葉菜類,大芥菜(包心芥菜),菜攤(陳O益),信義區,臺北市信義區中坡南路265號中坡市場,,,不符合規定,殺菌劑Propamocarb hydrochloride普拔克6.8ppm（標準：5.0ppm以下）,菜攤(陳O益)/臺北市信義區中坡南路265號中坡市場
臺北市,3504,2025-01-07,蔬果,小葉菜類,菠菜,皇城老媽企業有限公司(皇城老媽),大安區,臺北市大安區延吉街97巷5號1樓,,,不符合規定,殺蟲劑Indoxacarb因得克0.03ppm（標準：0.01ppm以下）,皇城老媽企業有限公司(皇城老媽)/臺北市大安區延吉街97巷5號1樓
臺北市,3505,2025-01-07,蔬果,小葉菜類,茼蒿,菜攤(陳O益),信義區,臺北市信義區中坡南路265號中坡市場,,,不符合規定,殺蟲劑Indoxacarb因得克0.52ppm（標準：0.01 ppm以下）,菜攤(陳O益)/臺北市信義區中坡南路265號中坡市場
臺北市,3511,2025-01-07,蔬果,小葉菜類,茼蒿,三商家購股份有限公司大安樂業門市(美廉社大安樂業店),大安區,臺北市大安區樂業街141號1樓,,,不符合規定,殺蟲劑Abamectin阿巴汀0.19ppm（標準：0.05ppm以下） 殺蟲劑Cyantraniliprole賽安勃0.11ppm（標準：不得檢出）,三商家購股份有限公司大安樂業門市(美廉社大安樂業店)/臺北市大安區樂業街141號1樓
臺北市,3550,2025-01-03,蔬果,小漿果類,日本大濱戀熊本草莓,農果水果行(農果水果廣場),士林區,臺北市士林區士東路95號1樓,,,不符合規定,殺蟎劑Acrinathrin阿納寧0.03ppm（標準：不得檢出）,農果水果行(農果水果廣場)/臺北市士林區士東路95號1樓
臺北市,3551,2025-01-03,蔬果,包葉菜類,大刈(包心芥菜),台北士東水果行(亞洲水果大賣場),士林區,臺北市士林區德行東路109巷15號1樓,,,不符合規定,殺草劑Ametryn草殺淨0.02ppm（標準：不得檢出）,台北士東水果行(亞洲水果大賣場)/臺北市士林區德行東路109巷15號1樓
臺北市,3552,2025-01-03,蔬果,小漿果類,日本福岡草莓,微風超市股份有限公司(Breeze Super),松山區,臺北市松山區南京東路3段337號2樓,,,不符合規定,殺蟲劑Indoxacarb因得克0.10ppm（標準：0.01ppm以下） 殺菌劑Isopyrazam亞派占1.26ppm（標準：不得檢出） 除草劑Norflurazon0.31ppm（標準：不得檢出） 殺蟲劑Thiacloprid賽果培0.09ppm（標準：0.01ppm以下）,微風超市股份有限公司(Breeze Super)/臺北市松山區南京東路3段337號2樓
臺北市,3553,2025-01-02,蔬果,包葉菜類,芥菜(包心芥菜),丞農菓菜行,中山區,臺北市中山區民族東路410巷63號,,,不符合規定,殺蟲劑Methomyl 納乃得0.8ppm(標準：0.7ppm以下) 殺蟲劑Cyhalothrin 賽洛寧1.3ppm(標準：0.5ppm以下),丞農菓菜行/臺北市中山區民族東路410巷63號
臺北市,3642,2024-11-20,年節食品,豆乾類,大豆干（不辣）,八玖食小食樂趣,大同區,臺北市大同區迪化街1段21號永樂市場 1019攤,,,不符合規定,1.防腐劑苯甲酸1.0g/kg（標準：0.6g/kg以下）、己二烯酸4.0g/kg（標準：2.0g/kg以下） 2.產品屬包裝食品惟未依規定以中文標示,八玖食小食樂趣/臺北市大同區迪化街1段21號永樂市場 1019攤
臺北市,3699,2024-11-19,年節食品,豆乾類,休閒片（有效日期： 20250213）,正祥食品行（黃日香豆干台北總店）,萬華區,臺北市萬華區中華路2段66號1樓/實際抽驗地址為64號,,,不符合規定,防腐劑己二烯酸2.3g/kg（標準：2.0g/kg以下）,正祥食品行（黃日香豆干台北總店）/臺北市萬華區中華路2段66號1樓/實際抽驗地址為64號
臺北市,3700,2024-11-19,年節食品,花生製品,原味花生粉(有效日期： 20250216),彼娜滋,信義區,,,,不符合規定,1.黃麴毒素B1：27.3µg/kg（標準：2µg/kg以下）及總黃麴毒素：33.5µg/kg（標準：4µg/kg以下） 2.產品外包裝未標示「內容物名稱」、「淨重、容量或數量」、「製造廠商或國內負責廠商名稱」、「原產地 （國）」、「營養標示」，且未標示「有效日期」字樣,彼娜滋
臺北市,3701,2024-11-19,年節食品,水產及其加工品,樂食鱻香菇虱目魚丸（有效日期： 2025.09.12）,三允有限公司(米特肉舖),內湖區,臺北市內湖區成功路4段30巷 10號,,,不符合規定,檢出防腐劑己二烯酸0.24g/kg（標準：2.0g/kg以下），惟外包裝未標示該食品添加物名稱，及標示「不添加防腐劑」字樣，標示不實,三允有限公司(米特肉舖)/臺北市內湖區成功路4段30巷 10號
臺北市,3711,2024-11-19,年節食品,花生製品,基隆劉家純無糖花生醬,蝦皮-巧巧精品冷凍食品團購窩,信義區,,,,不符合規定,產品外包裝未標示「品名」、「內容物名稱」、「淨 重、容量或數量」、「原產地（國）」及「有效日期」且營養標示未標示「每100公克（或毫升）」,蝦皮-巧巧精品冷凍食品團購窩
臺北市,3749,2024-11-15,年節食品,根莖菜類,白蘿蔔,純香食品行,內湖區,臺北市內湖區南京東路6段330巷18弄15號2樓,,,不符合規定,殺蟲劑Chlorfenapyr克凡派0.08 ppm（標準：0.05 ppm以下） 殺蟲劑Chlorpyrifos陶斯松0.01 ppm（標準：不得檢出）殺蟲劑Fipronil-sulfone芬普尼代謝物0.004 ppm（標準： 0.001ppm以下）,純香食品行/臺北市內湖區南京東路6段330巷18弄15號2樓
臺北市,3750,2024-11-15,年節食品,竹笙,竹笙(有效日期： 20260616),萬年興商行,內湖區,臺北市內湖區內湖路3段107號1樓,,,不符合規定,產品屬包裝食品惟未依規定以中文標示,萬年興商行/臺北市內湖區內湖路3段107號1樓
臺北市,3751,2024-11-14,年節食品,蕈菜類,猴頭菇,大福慧素食食品商行,萬華區,臺北市萬華區西藏路293號1樓,,,不符合規定,生長調節劑Chlormequat克美素0.13ppm（標準：不得檢出）,大福慧素食食品商行/臺北市萬華區西藏路293號1樓
臺北市,3786,2024-11-12,年節食品,竹笙,竹笙,鼎旺麻辣有限公司(鼎旺麻辣鍋),大安區,臺北市大安區大安路1段 251號,,,不符合規定,重金屬鎘3mg/kg(標準：2mg/kg以下),鼎旺麻辣有限公司(鼎旺麻辣鍋)/臺北市大安區大安路1段 251號
臺北市,3787,2024-11-12,年節食品,竹笙,竹笙,鼎昌雜糧行(易順興雜糧行),信義區,臺北市信義區仁愛路4段452巷21號,,,不符合規定,重金屬鎘5mg/kg(標準：2mg/kg以下),鼎昌雜糧行(易順興雜糧行)/臺北市信義區仁愛路4段452巷21號
臺北市,3788,2024-11-12,年節食品,包葉菜類,包心芥菜,吉米蔬果行,信義區,臺北市信義區中坡南路257號及261號,,,不符合規定,殺蟲劑Acetamiprid亞滅培2.5 ppm（標準：2.0 ppm以下） 殺菌劑Dimethomorph達滅芬3.7 ppm（標準：2.5ppm以下） 殺菌劑Tebuconazole得克利1.47 ppm（標準：0.05ppm以下）,吉米蔬果行/臺北市信義區中坡南路257號及261號
臺北市,3789,2024-11-12,年節食品,包葉菜類,大刈菜,第一果菜批發市場,萬華區,臺北市萬華區萬大路533號地號1209,,,不符合規定,殺菌劑Propamocarb hydrochloride普拔克6.6ppm（標準： 5.0ppm以下） 殺菌劑Tebuconazole得克利0.23ppm（標準：0.05 ppm以下）,第一果菜批發市場/臺北市萬華區萬大路533號地號1209
臺北市,3790,2024-11-12,年節食品,小葉菜類,刈菜,謝O壹,中山區,臺北市中山區民族東路410巷2弄O號前,,,不符合規定,殺菌劑Propam ocarb hydrochloride普拔克11.6ppm（標準：5.0ppm以下） 殺菌劑Tebuconazole得克利0.16ppm（標準：0.05ppm以下）,謝O壹/臺北市中山區民族東路410巷2弄O號前
臺北市,3791,2024-11-12,年節食品,根莖菜類,農產白蘿蔔,台北市農會蔬果舖子,大安區,臺北市大安區復興南路1段340巷旁空地,,,不符合規定,殺蟲劑Thiamethoxam賽速安0.52ppm（標準：0.25ppm以下）,台北市農會蔬果舖子/臺北市大安區復興南路1段340巷旁空地
臺北市,3792,2024-11-12,年節食品,果菜類,辣椒(FV1小紅),3499林O鴦,萬華區,臺北市萬華區萬大路533號第一果菜批發市場地號2215,,,不符合規定,殺菌劑Cyprodinil賽普洛0.8ppm（標準：0.5ppm以下）,3499林O鴦/臺北市萬華區萬大路533號第一果菜批發市場地號2215
臺北市,3793,2024-11-12,年節食品,根莖菜類,白蘿蔔(SA9),捷達農產企業社,萬華區,臺北市萬華區萬大路424巷151號環南市場甲棟1樓第121號攤,,,不符合規定,殺蟲劑Clothianidin可尼丁0.15 ppm（標準：0.02 ppm以下） 殺蟲劑Thiamethoxam賽速安0.91 ppm（標準：0.25 ppm 以下） 殺蟲劑Trichlorfon三氯松0.08 ppm（標準：0.01 ppm以下） 殺蟲劑Cyhalothrin賽洛寧0.08 ppm（標準：0.01 ppm以下）,捷達農產企業社/臺北市萬華區萬大路424巷151號環南市場甲棟1樓第121號攤
臺北市,3794,2024-11-12,年節食品,香辛植物類,特花椒粒（有效日期： 20261019）,興長生蔘藥行,信義區,臺北市信義區吳興街197號,,,不符合規定,殺蟲劑Acetamiprid亞滅培1.08ppm（標準：0.05ppm以下） 殺蟲劑Bifenthrin畢芬寧0.07ppm（標準：0.03ppm以下） 殺蟲劑Carbofuran加保扶0.82ppm（標準：不得檢出）殺蟲劑Chlorpyrifos陶斯松0.35ppm（標準：不得檢出）殺蟲劑Clothianidin可尼丁0.08ppm（標準：0.03ppm以下） 殺菌劑Difenoconazole待克利0.32ppm（標準：0.05ppm以下） 殺蟲劑Imidacloprid益達胺0.27ppm（標準：0,興長生蔘藥行/臺北市信義區吳興街197號
臺北市,3795,2024-11-12,年節食品,木耳,白木耳,趙不金號(協盛福州商店),中正區,臺北市中正區羅斯福路1段8號 1樓南門市場1F-20,,,不符合規定,殺蟲劑Imidacloprid益達胺0.50ppm(標準：0.05ppm以下)殺蟲劑Methomyl納乃得0.10ppm(標準：不得檢出) 殺蟲劑Phoxim巴賽松0.09ppm(標準：不得檢出),趙不金號(協盛福州商店)/臺北市中正區羅斯福路1段8號 1樓南門市場1F-20
臺北市,3796,2024-11-11,年節食品,巴西蘑菇,巴西蘑菇,勝隆南北雜貨行,大同區,臺北市大同區迪化街1段258號1樓,,,不符合規定,重金屬鎘9mg/kg（標準：2mg/kg以下）,勝隆南北雜貨行/臺北市大同區迪化街1段258號1樓
臺北市,3828,2024-11-08,年節食品,竹笙,竹荪(製造日期： 20241010),蝦皮購物-台瑞格(美食&日用品),信義區,,,,不符合規定,1.重金屬鎘5mg/kg（標準：2mg/kg以下） 2.產品屬包裝食品惟未依規定以中文標示,蝦皮購物-台瑞格(美食&日用品)
臺北市,3829,2024-11-08,年節食品,竹笙,竹荪(製造日期： 20240903),蝦皮購物-台瑞格(美食&日用品),信義區,,,,不符合規定,1.殺蟲劑克凡派0.09ppm（標準：0.05ppm以下） 2.產品外包裝未依規定以中文標示,蝦皮購物-台瑞格(美食&日用品)
臺北市,3831,2024-11-07,蔬果,小葉菜類,菠菜,灃群物流有限公司,萬華區,臺北市萬華區環河南路3段117、119號,,,不符合規定,殺菌劑Flutolanil福多寧2.9ppm（標準：2.0ppm以下） 殺蟲劑Methomyl納乃得5.8ppm（標準：3.0ppm以下）,灃群物流有限公司/臺北市萬華區環河南路3段117、119號
臺北市,3832,2024-11-06,蔬果,香辛植物及其他草木本植物,香菜(芫荽),阿萬青菜號,中正區,臺北市中正區羅斯福路1段8號南門市場B1-17、63、64號攤,,,不符合規定,殺蟲劑Fenitrothion 撲滅松0.02ppm(標準：0.01ppm以下) 殺蟲劑Imidacloprid 益達胺0.03ppm(標準：0.01ppm以下) 殺菌劑Iprodione 依普同0.03ppm(標準：0.01ppm以下) 殺菌劑Mandipropamid 曼普胺0.01ppm(標準：不得檢出),阿萬青菜號/臺北市中正區羅斯福路1段8號南門市場B1-17、63、64號攤
臺北市,3833,2024-11-06,蔬果,根莖菜類,白蘿蔔,景O文,萬華區,臺北市萬華區環河南路2段245號115號攤,,,不符合規定,殺蟲劑Fipronil芬普尼0.001ppm、Fipronil-sulfone芬普尼代謝物0.003ppm，合計共0.004ppm（標準：0.001ppm以下）,景O文/臺北市萬華區環河南路2段245號115號攤
臺北市,3834,2024-11-06,蔬果,小葉菜類,菠菜,景O文,萬華區,臺北市萬華區環河南路2段245號115號攤,,,不符合規定,殺草劑Oxadiazon 樂滅草0.04ppm(標準：0.01ppm以下),景O文/臺北市萬華區環河南路2段245號115號攤
臺北市,3839,2024-11-06,蔬果,小葉菜類,茼蒿,三商家購股份有限公司中正汀州分公司（美廉社中正汀州店）,中正區,臺北市中正區汀州路1段220號,,,不符合規定,殺菌劑Flutolanil 福多寧2.7ppm(標準：2.0ppm以下),三商家購股份有限公司中正汀州分公司（美廉社中正汀州店）/臺北市中正區汀州路1段220號
臺北市,3840,2024-11-05,蔬果,香辛植物及其他草木本植物,特選香菜(芫荽),全聯實業股份有限公司天母天玉分公司(全聯福利中心),士林區,臺北市士林區天母西路3號地下,,,不符合規定,殺草劑Linuron理有龍0.02ppm（標準：不得檢出）,全聯實業股份有限公司天母天玉分公司(全聯福利中心)/臺北市士林區天母西路3號地下
臺北市,3841,2024-11-05,蔬果,香辛植物及其他草木本植物,芫荽(香菜),尚揚蔬果行,松山區,臺北市松山區南京東路5段291巷30號1樓,,,不符合規定,殺蟲劑Diazinon 大利松0.01ppm(標準：不得檢出),尚揚蔬果行/臺北市松山區南京東路5段291巷30號1樓
臺北市,3844,2024-11-05,蔬果,小葉菜類,油菜,三軍總醫院營養部,內湖區,臺北市內湖區成功路2段325號B1,,,不符合規定,殺蟲劑Chlorfenapyr 克凡派2.2ppm(標準：1.0ppm以下) 殺蟲劑Fipronil 芬普尼0.435ppm及芬普尼代謝物Fipronil-sulfone0.083ppm，合計共0.518ppm(標準：0.001ppm以下) 殺蟲劑Indoxacarb 因得克3.7ppm(標準：2.0ppm以下) 殺蟲劑Pyriproxyfen 百利普芬1.53ppm(標準：0.01ppm以下),三軍總醫院營養部/臺北市內湖區成功路2段325號B1
臺北市,3845,2024-11-05,蔬果,小葉菜類,青江菜,統康生活事業股份有限公司天母分公司（Mia Cbon）,士林區,臺北市士林區天母西路3號2樓,,,不符合規定,殺蟲劑Chlorfenapyr 克凡派2.0ppm(標準：1.0ppm以下) 殺蟲劑Indoxacarb 因得克2.4ppm(標準：2.0ppm以下),統康生活事業股份有限公司天母分公司（Mia Cbon）/臺北市士林區天母西路3號2樓
臺北市,3846,2024-11-05,蔬果,香辛植物及其他草木本植物,香菜(芫荽),蔬菜攤(程O明),中山區,臺北市中山區錦西街26號,,,不符合規定,殺草劑Linuron 理有龍0.03ppm(標準：不得檢出),蔬菜攤(程O明)/臺北市中山區錦西街26號
臺北市,3864,2024-11-01,蔬果,小葉菜類,蔥,人杰老四川餐飲管理顧問股份有限公司台北南京東分公司（老四川巴蜀麻辣燙）,中山區,臺北市中山區南京東路2段45號1-2樓、47號1-3樓,,,不符合規定,殺菌劑Thifluzamide賽氟滅0.02ppm（標準：不得檢出）,人杰老四川餐飲管理顧問股份有限公司台北南京東分公司（老四川巴蜀麻辣燙）/臺北市中山區南京東路2段45號1-2樓、47號1-3樓
臺北市,3865,2024-11-01,蔬果,果菜類,彩色甜椒,第二果菜批發市場19-09號攤,中山區,臺北市中山區民族東路336號1樓,,,不符合規定,殺蟲劑Profenophos 佈飛松1.8ppm(標準：1.0ppm以下),第二果菜批發市場19-09號攤/臺北市中山區民族東路336號1樓
臺北市,3866,2024-11-01,蔬果,小葉菜類,菠菜,同學の店,信義區,臺北市信義區仁愛路4段496巷19號,,,不符合規定,殺蟲劑Imidacloprid益達胺1.7pm（標準：1.0ppm以下）,同學の店/臺北市信義區仁愛路4段496巷19號
臺北市,3867,2024-11-01,蔬果,小葉菜類,芥藍,同學の店,信義區,臺北市信義區仁愛路4段496巷19號,,,不符合規定,殺蟲劑Emamectin benzoate 因滅汀總量0.13ppm(標準：0.05ppm以下) 殺蟲劑Fenvalerate 芬化利5.1ppm(標準：2.0ppm以下) 殺蟲劑Methomyl 納乃得5.1ppm(標準：3.0ppm以下) 殺蟲劑Profenophos 佈飛松1.3ppm(標準：1.0ppm以下) 殺菌劑Pyraclostrobin 百克敏3.2ppm(標準：2.0ppm以下) 殺蟲劑Pyriproxyfen 百利普芬0.98ppm(標準：0.01ppm以下) 殺蟲劑Thi,同學の店/臺北市信義區仁愛路4段496巷19號
臺北市,3868,2024-11-01,蔬果,小葉菜類,油菜,丰明殿涮涮鍋殿堂信義店(丰明殿),信義區,臺北市信義區信義路4段393號,,,不符合規定,殺蟲劑Acetamiprid 亞滅培9.1ppm(標準：2.0ppm以下) 殺菌劑Carbendazim 貝芬替1.3ppm(標準：1.0ppm以下) 殺蟲劑Chlorfenapyr 克凡派3.8ppm(標準：1.0ppm以下) 殺蟲劑Cyantraniliprole 賽安勃0.34ppm(標準：不得檢出) 殺蟲劑Fipronil 芬普尼0.002ppm及芬普尼代謝物Fipronil-sulfone0.002ppm，合計共0.004ppm(標準0.001ppm以下) 殺菌劑Propamocarb,丰明殿涮涮鍋殿堂信義店(丰明殿)/臺北市信義區信義路4段393號
臺北市,3878,2024-11-01,蔬果,小葉菜類,蔥,第二果菜批發市場18-08號攤,中山區,臺北市中山區民族東路336號,,,不符合規定,殺蟎劑Spirodiclofen 賜派芬0.07ppm(標準：0.01ppm以下),第二果菜批發市場18-08號攤/臺北市中山區民族東路336號
臺北市,3891,2024-11-01,蔬果,小葉菜類,青江菜,築間餐飲事業股份有限公司信義世貿營業所(築間幸福鍋物),信義區,臺北市信義區基隆路1段426號1樓,,,不符合規定,殺蟲劑Chlorfenapyr 克凡派1.3ppm(標準：1.0ppm以下),築間餐飲事業股份有限公司信義世貿營業所(築間幸福鍋物)/臺北市信義區基隆路1段426號1樓
臺北市,3947,2024-10-18,油品抽驗計畫,鮮奶油,動物性鮮奶油,燈燦食品有限公司,大同區,臺北市大同區民樂街125號1樓,,,不符合規定,營養標示反式脂肪含量為「每份：0公克/每100公克：0公克」，惟檢出每100公克反式脂肪酸含量0.41公克，依據「包裝食品營養標示應遵行事項」，每100公克固體（半固體）反式脂肪酸含量不超過0.3公克得標示為0，案內產品應依實際數值標示。,燈燦食品有限公司/臺北市大同區民樂街125號1樓
臺北市,3948,2024-10-18,火鍋料,鮮果蔬菜類及其加工品,青蔥,明煬四方有限公司（丰明殿）,北投區,臺北市北投區東華街1段362號1樓,,,不符合規定,1.殺菌劑賽氟滅(Thifluzamide)：0.14ppm(標準：不得檢出),明煬四方有限公司（丰明殿）/臺北市北投區東華街1段362號1樓
臺北市,3949,2024-10-18,火鍋料,花生粉,花生粉,寒順企業社（寒聚精緻鍋物）,北投區,臺北市北投區石牌路2段97巷8號1樓,,,不符合規定,1.黃麴毒素B1：19.0 μg/kg（標準：2 μg/kg以下） 2.總黃麴毒素B1+B2+G1+G2：21.7μg/kg（標準：4 μg/kg以下）,寒順企業社（寒聚精緻鍋物）/臺北市北投區石牌路2段97巷8號1樓
臺北市,3950,2024-10-18,火鍋料,鮮果蔬菜類及其加工品,青蔥,百世佳興業有限公司石牌分公司（火鍋世家）,北投區,臺北市北投區石牌路2段335號,,,不符合規定,1.殺菌劑四克利(Tetraconazole)：0.09ppm(標準：0.01ppm),百世佳興業有限公司石牌分公司（火鍋世家）/臺北市北投區石牌路2段335號
